"PITTagID","FishGutID","TripID","Region","Reach","RiverMile","Date","Time","Site","FishSpeciesID","ForkLength","Weight","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"000.20130404AA","2013-04-04_20:31:00","GC20130404","GrandCanyon","CRLeesFerry",-4.46,"04/04/2013","20:31:00","83","RBT",209,97,0,0,,"SmithJ","02/06/2014",0.8,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404BA","2013-04-04_20:35:00","GC20130404","GrandCanyon","CRLeesFerry",-4.46,"04/04/2013","20:35:00","83","RBT",327,253,0,0,,"SmithJ","02/06/2014",0.33,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404CA","2013-04-04_20:39:00","GC20130404","GrandCanyon","CRLeesFerry",-4.46,"04/04/2013","20:39:00","83","RBT",167,56,0,0,,"SmithJ","01/23/2014",0.38,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404DA","2013-04-04_20:46:00","GC20130404","GrandCanyon","CRLeesFerry",-4.46,"04/04/2013","20:46:00","83","RBT",242,175,0,0,,"SmithJ","02/10/2014",0.75,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404EA","2013-04-04_20:47:24","GC20130404","GrandCanyon","CRLeesFerry",-4.46,"04/04/2013","20:47:24","83","BNT",329,408,0,0,"GoodenoughD","WoodyE","03/15/2018",0.53,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404FA","2013-04-04_20:51:38","GC20130404","GrandCanyon","CRLeesFerry",-4.46,"04/04/2013","20:51:38","83","BNT",429,895,0,0,"GoodenoughD","SzydloC","03/06/2018",0.42,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404GA","2013-04-04_20:58:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/04/2013","20:58:00","84","RBT",234,142,0,0,,"RayC","02/03/2014",1.02,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404HA","2013-04-04_21:02:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/04/2013","21:02:00","84","RBT",90,9,0,0,,"SmithJ","01/17/2014",0.28,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404IA","2013-04-04_21:04:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/04/2013","21:04:00","84","RBT",95,9.1,0,0,,"RayC","01/24/2014",0.43,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404JA","2013-04-04_21:08:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/04/2013","21:08:00","84","RBT",132,25.7,0,0,,"RayC","01/24/2014",0.68,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404KA","2013-04-04_21:19:00","GC20130404","GrandCanyon","CRLeesFerry",-4.31,"04/04/2013","21:19:00","661","RBT",368,360,0,0,,"SmithJ","12/17/2013",0.33,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404LA","2013-04-04_21:23:00","GC20130404","GrandCanyon","CRLeesFerry",-4.31,"04/04/2013","21:23:00","661","RBT",264,200,0,0,,"SmithJ","08/01/2013",0.75,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404MA","2013-04-04_21:27:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/04/2013","21:27:00","661","RBT",116,17.5,0,0,,"RayC","01/17/2014",0.5,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404NA","2013-04-04_23:33:29","GC20130404","GrandCanyon","CRLeesFerry",-3.75,"04/04/2013","23:33:29","88","BNT",370,507,0,0,"GoodenoughD","HendrixB","03/06/2018",0.68,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130404OA","2013-04-04_23:45:31","GC20130404","GrandCanyon","CRLeesFerry",-3.75,"04/04/2013","23:45:31","88","BNT",310,370,0,0,"GoodenoughD","WoodyE","03/15/2018",0.33,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405AA","2013-04-05_01:25:13","GC20130404","GrandCanyon","CRLeesFerry",-5.37,"04/05/2013","01:25:13","77","BNT",320,432,0,0,"GoodenoughD","HendrixB","03/06/2018",0.45,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405BA","2013-04-05_20:15:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/05/2013","20:15:00","84","RBT",314,321,0,0,,"RayC","02/10/2014",1.53,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405CA","2013-04-05_20:23:00","GC20130404","GrandCanyon","CRLeesFerry",-4.30,"04/05/2013","20:23:00","84","RBT",187,67,0,0,,"SmithJ","12/23/2013",0.75,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405DA","2013-04-05_20:37:00","GC20130404","GrandCanyon","CRLeesFerry",-4.15,"04/05/2013","20:37:00","662","RBT",283,261,0,0,,"SmithJ","01/31/2014",3,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405EA","2013-04-05_20:49:00","GC20130404","GrandCanyon","CRLeesFerry",-4.31,"04/05/2013","20:49:00","661","RBT",263,179,0,0,,"SmithJ","01/14/2014",1,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405FA","2013-04-05_20:53:08","GC20130404","GrandCanyon","CRLeesFerry",-4.31,"04/05/2013","20:53:08","661","RBT",349,451,0,0,,"RayC","02/14/2014",2.33,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405GA","2013-04-05_20:58:00","GC20130404","GrandCanyon","CRLeesFerry",-4.31,"04/05/2013","20:58:00","661","RBT",191,87,0,0,,"SmithJ","05/09/2013",1,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405HA","2013-04-05_21:03:00","GC20130404","GrandCanyon","CRLeesFerry",-4.15,"04/05/2013","21:03:00","85","RBT",234,143,0,0,,"RayC","01/17/2014",0.73,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405IA","2013-04-05_21:09:00","GC20130404","GrandCanyon","CRLeesFerry",-4.15,"04/05/2013","21:09:00","85","RBT",183,60,0,0,,"SmithJ","12/16/2013",0.58,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405JA","2013-04-05_21:11:00","GC20130404","GrandCanyon","CRLeesFerry",-4.15,"04/05/2013","21:11:00","85","RBT",104,14.8,0,0,,"SmithJ","05/08/2013",0.17,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405KA","2013-04-05_21:18:00","GC20130404","GrandCanyon","CRLeesFerry",-4.02,"04/05/2013","21:18:00","663","RBT",351,401,0,0,,"RayC","01/30/2014",0.78,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130405LA","2013-04-05_23:42:50","GC20130404","GrandCanyon","CRLeesFerry",-3.07,"04/05/2013","23:42:50","93","BNT",272,223,0,0,"GoodenoughD","SzydloC","03/06/2018",0.2,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406AA","2013-04-06_20:41:00","GC20130404","GrandCanyon","CRGrandCanyon",18.24,"04/06/2013","20:41:00","816","RBT",290,202,0,0,,"RayC","02/13/2014",2.67,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406BA","2013-04-06_20:58:00","GC20130404","GrandCanyon","CRGrandCanyon",18.26,"04/06/2013","20:58:00","240","RBT",174,252,0,0,,"SmithJ","02/03/2014",2,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406CA","2013-04-06_21:06:00","GC20130404","GrandCanyon","CRGrandCanyon",18.26,"04/06/2013","21:06:00","240","RBT",145,37,0,0,,"SmithJ","02/19/2014",1,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406DA","2013-04-06_21:09:00","GC20130404","GrandCanyon","CRGrandCanyon",18.26,"04/06/2013","21:09:00","240","RBT",136,27,0,0,,"RayC","01/24/2014",0.72,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406EA","2013-04-06_21:21:00","GC20130404","GrandCanyon","CRGrandCanyon",18.39,"04/06/2013","21:21:00","241","RBT",329,326,0,0,,"SmithJ","08/01/2013",1.17,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406FA","2013-04-06_21:24:00","GC20130404","GrandCanyon","CRGrandCanyon",18.39,"04/06/2013","21:24:00","241","RBT",242,164,0,0,,"SmithJ","02/18/2014",1.5,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406GA","2013-04-06_21:28:00","GC20130404","GrandCanyon","CRGrandCanyon",18.39,"04/06/2013","21:28:00","241","RBT",290,264,0,0,,"SmithJ","01/27/2014",2.5,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406HA","2013-04-06_21:37:00","GC20130404","GrandCanyon","CRGrandCanyon",18.66,"04/06/2013","21:37:00","243","RBT",135,28,0,0,,"SmithJ","02/06/2014",0.22,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406IA","2013-04-06_21:38:00","GC20130404","GrandCanyon","CRGrandCanyon",18.66,"04/06/2013","21:38:00","243","RBT",105,14.7,0,0,,"SmithJ","02/19/2014",0.25,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130406JA","2013-04-06_23:09:57","GC20130404","GrandCanyon","CRGrandCanyon",18.70,"04/06/2013","23:09:57","522","BNT",355,522,0,0,"GoodenoughD","WoodyE","03/12/2018",0.15,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407AA","2013-04-07_20:13:00","GC20130404","GrandCanyon","CRGrandCanyon",18.39,"04/07/2013","20:13:00","817","RBT",325,358,0,0,,"SmithJ","10/30/2013",1,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407BA","2013-04-07_20:24:00","GC20130404","GrandCanyon","CRGrandCanyon",18.39,"04/07/2013","20:24:00","817","RBT",221,129,0,0,,"RayC","01/27/2014",0.75,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407CA","2013-04-07_20:30:00","GC20130404","GrandCanyon","CRGrandCanyon",18.39,"04/07/2013","20:30:00","241","RBT",390,539,0,0,,"SmithJ","12/17/2013",2,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407DA","2013-04-07_20:45:00","GC20130404","GrandCanyon","CRGrandCanyon",18.52,"04/07/2013","20:45:00","242","RBT",230,133,0,0,,"RayC","01/24/2014",3.42,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407EA","2013-04-07_20:54:00","GC20130404","GrandCanyon","CRGrandCanyon",18.54,"04/07/2013","20:54:00","818","RBT",122,21.4,0,0,,"SmithJ","02/19/2014",0.5,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407FA","2013-04-07_20:59:00","GC20130404","GrandCanyon","CRGrandCanyon",18.54,"04/07/2013","20:59:00","818","RBT",96,12.8,0,0,,"SmithJ","05/09/2013",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407GA","2013-04-07_21:01:00","GC20130404","GrandCanyon","CRGrandCanyon",18.54,"04/07/2013","21:01:00","818","RBT",88,6.6,0,0,,"RayC","01/16/2014",0.63,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407HA","2013-04-07_21:04:00","GC20130404","GrandCanyon","CRGrandCanyon",18.54,"04/07/2013","21:04:00","818","RBT",261,205,0,0,,"SmithJ","01/23/2014",2,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407IA","2013-04-07_21:13:00","GC20130404","GrandCanyon","CRGrandCanyon",18.70,"04/07/2013","21:13:00","819","RBT",176,74,0,0,,"RayC","01/15/2014",1.75,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130407JA","2013-04-07_21:17:41","GC20130404","GrandCanyon","CRGrandCanyon",18.70,"04/07/2013","21:17:41","819","RBT",201,115,0,0,,"SmithJ","05/08/2013",1,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408AA","2013-04-08_20:19:00","GC20130404","GrandCanyon","CRGrandCanyon",39.30,"04/08/2013","20:19:00","387","RBT",245,155,0,0,,"SmithJ","12/16/2013",1,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408BA","2013-04-08_20:32:00","GC20130404","GrandCanyon","CRGrandCanyon",39.19,"04/08/2013","20:32:00","963","RBT",264,249,0,0,,"SmithJ","01/21/2014",2,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408CA","2013-04-08_20:42:39","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:42:39","388","BNT",688,3242,0,0,"GoodenoughD","HendrixB","03/15/2018",0.55,0,,"GoodenoughD","Very fatty sample. PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408DA","2013-04-08_20:45:00","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:45:00","388","RBT",133,28.4,0,0,,"RayC","01/24/2014",0.82,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408EA","2013-04-08_20:46:00","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:46:00","388","RBT",250,177,0,0,,"RayC","01/27/2014",2.33,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408FA","2013-04-08_20:48:00","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:48:00","388","RBT",248,155,0,0,,"RayC","01/31/2014",1.92,0,,,"Parasites present. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408GA","2013-04-08_20:49:00","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:49:00","388","RBT",262,200,0,0,,"RayC","01/30/2014",2.9,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408HA","2013-04-08_20:55:00","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:55:00","388","RBT",248,163,0,0,,"SmithJ","02/04/2014",1.5,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130408IA","2013-04-08_20:59:00","GC20130404","GrandCanyon","CRGrandCanyon",39.45,"04/08/2013","20:59:00","388","RBT",223,133,0,0,,"RayC","01/15/2014",1,0,,,"Parasites absent. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
