"BarcodeID","TripID","Region","Reach","RiverMile","Bank","Date","Collector","Orientation","TimeElapsed","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"S02058","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 1.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02059","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 1.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02060","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 2. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02061","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 2. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02062","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 2. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02063","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 2. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02064","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 2. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02065","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 2. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02066","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 2. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02067","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 2. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02068","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 3. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02069","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 3. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02070","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 3. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02071","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 3. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02072","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 3. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02073","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 3. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02074","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 3. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02075","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 3. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02076","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 4. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02077","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 4. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02078","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 4. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02079","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 1. Replicate set 4. Paired with Control 2 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02080","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 4. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02081","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 4. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02082","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 4. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02083","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's trap location experiment. Control 2. Replicate set 4. Paired with Control 1 (same replicate set) on opposite end of same sand bar/location.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate."
"S02084","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02085","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02086","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02087","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02088","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"US",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02089","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"DS",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02090","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Land",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02091","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Water",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 5.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02092","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"US",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02093","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"DS",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02094","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Land",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02095","OC20140408","LowerBasin","Oak",1000.00,"LB","04/08/2014",,"Water",1,1,1,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Permethrin insecticide-sprayed treatment. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at"
"S02096","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"US",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02097","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"DS",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02098","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Land",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02099","OC20140408","LowerBasin","Oak",1000.00,"RB","04/08/2014",,"Water",1,0,0,,"SmithJ",,,0,,,"Josh Smith's insecticide experiment. Un-sprayed control. Replicate set 6.""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchbacks, and is approximate. ""River mile"" is actually meters downstream of bridge at base of Hwy 89 switchb"
"S02100","LC20140415","GrandCanyon","LittleCR",9.00,"LB","04/16/2014",,"US",1,0,0,,,,,0,,,"Coyote Camp. ""River mile"" is actually km upstream of confluence with mainstem."
"S02101","LC20140415","GrandCanyon","LittleCR",9.00,"LB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Coyote Camp. ""River mile"" is actually km upstream of confluence with mainstem."
"S02102","LC20140415","GrandCanyon","LittleCR",9.00,"LB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Coyote Camp. ""River mile"" is actually km upstream of confluence with mainstem."
"S02103","LC20140415","GrandCanyon","LittleCR",9.00,"LB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Coyote Camp. ""River mile"" is actually km upstream of confluence with mainstem."
"S02104","LC20140415","GrandCanyon","LittleCR",8.00,"LB","04/16/2014",,"US",1,0,0,,,,,0,,,"Below falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02105","LC20140415","GrandCanyon","LittleCR",8.00,"LB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Below falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02106","LC20140415","GrandCanyon","LittleCR",8.00,"LB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Below falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02107","LC20140415","GrandCanyon","LittleCR",8.00,"LB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Below falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02108","LC20140415","GrandCanyon","LittleCR",7.00,"LB","04/16/2014",,"US",1,0,0,,,,,0,,,"Below double rock and large boulder (stop point for FWS due to Sipapu). ""River mile"" is actually km upstream of confluence with mainstem."
"S02109","LC20140415","GrandCanyon","LittleCR",7.00,"LB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Below double rock and large boulder (stop point for FWS due to Sipapu). ""River mile"" is actually km upstream of confluence with mainstem."
"S02110","LC20140415","GrandCanyon","LittleCR",7.00,"LB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Below double rock and large boulder (stop point for FWS due to Sipapu). ""River mile"" is actually km upstream of confluence with mainstem."
"S02111","LC20140415","GrandCanyon","LittleCR",7.00,"LB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Below double rock and large boulder (stop point for FWS due to Sipapu). ""River mile"" is actually km upstream of confluence with mainstem."
"S02112","LC20140415","GrandCanyon","LittleCR",6.00,"LB","04/16/2014",,"US",1,0,0,,,,,0,,,"Downstream of HOBOs. ""River mile"" is actually km upstream of confluence with mainstem."
"S02113","LC20140415","GrandCanyon","LittleCR",6.00,"LB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Downstream of HOBOs. ""River mile"" is actually km upstream of confluence with mainstem."
"S02114","LC20140415","GrandCanyon","LittleCR",6.00,"LB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Downstream of HOBOs. ""River mile"" is actually km upstream of confluence with mainstem."
"S02115","LC20140415","GrandCanyon","LittleCR",6.00,"LB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Downstream of HOBOs. ""River mile"" is actually km upstream of confluence with mainstem."
"S02116","LC20140415","GrandCanyon","LittleCR",5.00,"LB","04/16/2014",,"US",1,0,0,,,,,0,,,"Calmer water. ""River mile"" is actually km upstream of confluence with mainstem."
"S02117","LC20140415","GrandCanyon","LittleCR",5.00,"LB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Calmer water. ""River mile"" is actually km upstream of confluence with mainstem."
"S02118","LC20140415","GrandCanyon","LittleCR",5.00,"LB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Calmer water. ""River mile"" is actually km upstream of confluence with mainstem."
"S02119","LC20140415","GrandCanyon","LittleCR",5.00,"LB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Calmer water. ""River mile"" is actually km upstream of confluence with mainstem."
"S02120","LC20140415","GrandCanyon","LittleCR",4.00,"RB","04/16/2014",,"US",1,0,0,,,,,0,,,"Right tip of island, downstream of large boulder. ""River mile"" is actually km upstream of confluence with mainstem."
"S02121","LC20140415","GrandCanyon","LittleCR",4.00,"RB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Right tip of island, downstream of large boulder. ""River mile"" is actually km upstream of confluence with mainstem."
"S02122","LC20140415","GrandCanyon","LittleCR",4.00,"RB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Right tip of island, downstream of large boulder. ""River mile"" is actually km upstream of confluence with mainstem."
"S02123","LC20140415","GrandCanyon","LittleCR",4.00,"RB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Right tip of island, downstream of large boulder. ""River mile"" is actually km upstream of confluence with mainstem."
"S02124","LC20140415","GrandCanyon","LittleCR",3.20,"RB","04/16/2014",,"US",1,0,0,,,,,0,,,"3.0 was too bushy. ""River mile"" is actually km upstream of confluence with mainstem."
"S02125","LC20140415","GrandCanyon","LittleCR",3.20,"RB","04/16/2014",,"DS",1,0,0,,,,,0,,,"3.0 was too bushy. ""River mile"" is actually km upstream of confluence with mainstem."
"S02126","LC20140415","GrandCanyon","LittleCR",3.20,"RB","04/16/2014",,"Land",1,0,0,,,,,0,,,"3.0 was too bushy. ""River mile"" is actually km upstream of confluence with mainstem."
"S02127","LC20140415","GrandCanyon","LittleCR",3.20,"RB","04/16/2014",,"Water",1,0,0,,,,,0,,,"3.0 was too bushy. ""River mile"" is actually km upstream of confluence with mainstem."
"S02128","LC20140415","GrandCanyon","LittleCR",1.95,"RB","04/16/2014",,"US",1,0,0,,,,,0,,,"Boulders Camp downstream from travertine falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02129","LC20140415","GrandCanyon","LittleCR",1.95,"RB","04/16/2014",,"DS",1,0,0,,,,,0,,,"Boulders Camp downstream from travertine falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02130","LC20140415","GrandCanyon","LittleCR",1.95,"RB","04/16/2014",,"Land",1,0,0,,,,,0,,,"Boulders Camp downstream from travertine falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02131","LC20140415","GrandCanyon","LittleCR",1.95,"RB","04/16/2014",,"Water",1,0,0,,,,,0,,,"Boulders Camp downstream from travertine falls. ""River mile"" is actually km upstream of confluence with mainstem."
"S02132","LC20140415","GrandCanyon","LittleCR",1.00,"RB","04/16/2014",,"US",1,0,0,,,,,0,,,"""River mile"" is actually km upstream of confluence with mainstem."
"S02133","LC20140415","GrandCanyon","LittleCR",1.00,"RB","04/16/2014",,"DS",1,0,0,,,,,0,,,"""River mile"" is actually km upstream of confluence with mainstem."
"S02134","LC20140415","GrandCanyon","LittleCR",1.00,"RB","04/16/2014",,"Land",1,0,0,,,,,0,,,"""River mile"" is actually km upstream of confluence with mainstem."
"S02135","LC20140415","GrandCanyon","LittleCR",1.00,"RB","04/16/2014",,"Water",1,0,0,,,,,0,,,"""River mile"" is actually km upstream of confluence with mainstem."
"S02136","LC20140415","GrandCanyon","LittleCR",0.00,"RB","04/16/2014",,"US",1,1,0,,,,,0,,,"Confluence with mainstem. Probably oriented to tributary, but could be erroneous. ""River mile"" is actually km upstream of confluence with mainstem."
"S02137","LC20140415","GrandCanyon","LittleCR",0.00,"RB","04/16/2014",,"DS",1,1,0,,,,,0,,,"Confluence with mainstem. Probably oriented to tributary, but could be erroneous. ""River mile"" is actually km upstream of confluence with mainstem."
"S02138","LC20140415","GrandCanyon","LittleCR",0.00,"RB","04/16/2014",,"Land",1,1,0,,,,,0,,,"Confluence with mainstem. Probably oriented to tributary, but could be erroneous. ""River mile"" is actually km upstream of confluence with mainstem."
