SpecimenID,SampleID,SpeciesID,CPartPicked,CPartTotal,Cpt5,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,CExtra,FPartPicked,FPartTotal,Fpt5,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,FExtra,Notes,Reference,Timestamp,CSubsample,FSubsample
1506,927,SIML,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1507,927,PHYS,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1508,927,CHIL,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1509,928,CHIL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1510,932,NZMS,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1511,932,SIML,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1512,932,INSM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1513,961,OLIG,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1514,961,NZMS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1515,961,CHIL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,2,5,9,0,2,1,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1516,965,SIML,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1517,965,CHIL,1,1,0,0,1,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1518,965,INSM,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1519,970,OLIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1520,970,CHIL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,5,4,6,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1521,977,NZMS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1522,977,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1523,977,CHIL,1,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,4,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1524,978,SIML,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,1,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1525,978,CHIL,1,1,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,2,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1526,981,OLIG,1,1,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1527,981,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1528,981,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,FALSE,,FALSE,FALSE
1529,981,CHIL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1530,982,OLIG,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,1,1,,,,,,,,,,,FALSE,,FALSE,FALSE
1531,982,GAMM,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1532,982,OSTR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1533,982,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,FALSE,,FALSE,FALSE
1534,982,CHIL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1535,986,NZMS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1536,986,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1537,986,NEMA,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1538,986,CHIL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,1,1,4,7,1,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1539,986,INSM,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1540,1007,NOBU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1541,1008,OLIG,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3.8,13.3,11.4,3.8,11.4,1.9,9.5,1.9,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1542,1008,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1543,1008,NEMA,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1544,1008,ELML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1545,1008,CHIL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1546,1008,INSM,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1547,1008,CERL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1548,1009,OLIG,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,4,5,6,5,1,1,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1549,1009,NZMS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1550,1009,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1551,1009,NEMA,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1553,1009,CHIL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1554,1009,COPE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1555,1010,OLIG,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1.8,10.8,9,9,5.4,3.6,3.6,9,1.8,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1556,1010,NZMS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1557,1010,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1558,1010,NEMA,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1559,1010,ELML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1560,1010,CHIL,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1561,1010,INSM,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1562,1010,CERL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1563,1011,OLIG,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,20.7,25.3,4.6,16.1,2.3,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1564,1011,NZMS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1565,1011,MITE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1566,1011,GAMM,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1567,1011,SIML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1568,1011,PLAN,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1569,1011,NEMA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1570,1011,ELML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1571,1011,HYDL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1572,1011,CHIL,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3,10,8,0,3,1,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1573,1011,EMPL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1574,1012,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1575,1012,SIML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1576,1012,CHIL,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1577,1013,OLIG,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1578,1013,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1579,1013,GAMM,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1580,1013,NEMA,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1581,1013,ELML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1582,1013,CHIL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1583,1013,COPE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1584,1014,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1585,1014,SIML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1586,1014,CHIL,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1587,1015,OLIG,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1588,1015,NZMS,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1589,1015,MITE,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1590,1015,ELML,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1591,1015,CHIL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
1592,1016,NZMS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1593,1016,INSM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1594,1017,OLIG,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1595,1017,NZMS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1596,1017,CHIL,1,1,,,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,2,1,1,,,,,,,,,,,,FALSE,,FALSE,FALSE
1597,1017,INSM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1598,1018,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,5,24,48,38,14,5,,5,5,,,,,,,,,FALSE,,FALSE,FALSE
1599,1018,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1600,1018,CHIL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,3,,2,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1601,1018,CERL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1602,1019,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,4,13,9,8,5,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1603,1019,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1604,1019,GAMM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1605,1019,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,7,1,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1606,1019,CHIL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1607,1020,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,11,10,8,4,,1,1,,,,1,,,,,,,FALSE,,FALSE,FALSE
1608,1020,NZMS,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1609,1020,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,6,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1610,1020,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,2,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1611,1020,CHIL,1,1,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,4,7,7,2,2,,2,,,,,,,,,,,FALSE,,FALSE,FALSE
1612,1020,INSM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1613,1020,EMPL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1614,1021,SIML,1,1,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1615,1021,CHIL,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,15,2,3,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1616,1022,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,1,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1617,1022,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1618,1022,ELML,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1619,1022,CHIL,1,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,10,10,8,2,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1620,1023,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1621,1023,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1622,1023,SIML,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1623,1023,CHIL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,3,1,,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1624,1024,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1625,1024,SIML,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,2,2,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1626,1024,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,FALSE,,FALSE,FALSE
1627,1024,CHIL,1,1,,1,1,1,3,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,4,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1628,1025,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,1,,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1629,1025,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,3,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1630,1025,SIML,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1631,1025,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
1632,1025,ELML,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
